tag_id,trackId,individual_id,local_identifier,nick_name,event_id,timestamp,location_long,location_lat,bird_id,datetime,date,sunrise,sunset,dawn_civil,dusk_civil,dawn_astro,dusk_astro,day_night,day_crepuscule_civil_night,day_crepuscule_astro_night
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19231343084,2021-06-30 22:03:00,-147.9416118,-15.0992954,C03,2021-06-30T22:03:00Z,2021-06-30,2021-06-30T16:18:13.968198Z,2021-07-01T03:32:58.698801Z,2021-06-30T15:54:58.048693Z,2021-07-01T03:56:14.282319Z,2021-06-30T15:01:41.453871Z,2021-07-01T04:49:30.175926Z,day,day,day
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19231343085,2021-07-01 08:00:00,-147.9437146,-15.0996816,C03,2021-07-01T08:00:00Z,2021-07-01,2021-07-01T16:18:20.919740Z,2021-07-02T03:33:15.988397Z,2021-07-01T15:55:05.733276Z,2021-07-02T03:56:30.806457Z,2021-07-01T15:01:50.669166Z,2021-07-02T04:49:45.101854Z,night,night,night
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19231343086,2021-07-01 22:02:00,-147.9416547,-15.0992096,C03,2021-07-01T22:02:00Z,2021-07-01,2021-07-01T16:18:20.373847Z,2021-07-02T03:33:15.545325Z,2021-07-01T15:55:05.190726Z,2021-07-02T03:56:30.360045Z,2021-07-01T15:01:50.132478Z,2021-07-02T04:49:44.649579Z,day,day,day
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19231343087,2021-07-03 08:01:00,-147.9425988,-15.0986088,C03,2021-07-03T08:01:00Z,2021-07-03,2021-07-03T16:18:31.015978Z,2021-07-04T03:33:50.113502Z,2021-07-03T15:55:17.513435Z,2021-07-04T03:57:03.184536Z,2021-07-03T15:02:05.959904Z,2021-07-04T04:50:13.838086Z,night,night,night
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19231343088,2021-07-03 21:21:00,-147.9416118,-15.098995,C03,2021-07-03T21:21:00Z,2021-07-03,2021-07-03T16:18:30.820882Z,2021-07-04T03:33:49.834856Z,2021-07-03T15:55:17.315607Z,2021-07-04T03:57:02.908621Z,2021-07-03T15:02:05.757268Z,2021-07-04T04:50:13.566981Z,day,day,day
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19231343089,2021-07-03 21:22:00,-147.94162,-15.099003,C03,2021-07-03T21:22:00Z,2021-07-03,2021-07-03T16:18:30.823715Z,2021-07-04T03:33:49.835961Z,2021-07-03T15:55:17.318384Z,2021-07-04T03:57:02.909781Z,2021-07-03T15:02:05.759946Z,2021-07-04T04:50:13.568241Z,day,day,day
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19281346212,2021-07-03 22:01:00,-147.9416976,-15.0992096,C03,2021-07-03T22:01:00Z,2021-07-03,2021-07-03T16:18:30.864699Z,2021-07-04T03:33:49.832271Z,2021-07-03T15:55:17.357908Z,2021-07-04T03:57:02.907551Z,2021-07-03T15:02:05.796902Z,2021-07-04T04:50:13.568580Z,day,day,day
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19281346213,2021-07-05 06:32:00,-147.9428563,-15.0986946,C03,2021-07-05T06:32:00Z,2021-07-05,2021-07-05T16:18:38.353647Z,2021-07-06T03:34:25.107606Z,2021-07-05T15:55:26.790874Z,2021-07-06T03:57:36.178346Z,2021-07-05T15:02:19.282368Z,2021-07-06T04:50:42.661214Z,night,night,night
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19281346214,2021-07-05 19:52:00,-147.9432855,-15.1103676,C03,2021-07-05T19:52:00Z,2021-07-05,2021-07-05T16:18:39.708488Z,2021-07-06T03:34:23.961523Z,2021-07-05T15:55:28.063471Z,2021-07-06T03:57:35.114464Z,2021-07-05T15:02:20.409802Z,2021-07-06T04:50:41.742545Z,day,day,day
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19281346215,2021-07-05 22:02:00,-147.9416118,-15.0992525,C03,2021-07-05T22:02:00Z,2021-07-05,2021-07-05T16:18:38.114784Z,2021-07-06T03:34:24.749168Z,2021-07-05T15:55:26.548078Z,2021-07-06T03:57:35.823838Z,2021-07-05T15:02:19.032631Z,2021-07-06T04:50:42.313651Z,day,day,day
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19281346216,2021-07-06 22:02:00,-147.9416547,-15.0992096,C03,2021-07-06T22:02:00Z,2021-07-06,2021-07-06T16:18:40.510065Z,2021-07-07T03:34:42.423542Z,2021-07-06T15:55:30.009154Z,2021-07-07T03:57:52.403226Z,2021-07-06T15:02:24.715043Z,2021-07-07T04:50:56.611201Z,day,day,day
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19281346217,2021-07-07 06:34:00,-147.937449,-15.1012266,C03,2021-07-07T06:34:00Z,2021-07-07,2021-07-07T16:18:41.256670Z,2021-07-08T03:34:58.953563Z,2021-07-07T15:55:31.868458Z,2021-07-08T03:58:07.792116Z,2021-07-07T15:02:28.897208Z,2021-07-08T04:51:09.618402Z,night,night,night
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19281346218,2021-07-08 05:46:00,-147.937449,-15.1009691,C03,2021-07-08T05:46:00Z,2021-07-08,2021-07-08T16:18:41.909664Z,2021-07-09T03:35:16.805044Z,2021-07-08T15:55:33.709792Z,2021-07-09T03:58:24.427634Z,2021-07-08T15:02:33.213102Z,2021-07-09T04:51:23.722264Z,night,night,night
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19281346219,2021-07-08 05:47:00,-147.9374787,-15.1009664,C03,2021-07-08T05:47:00Z,2021-07-08,2021-07-08T16:18:41.916507Z,2021-07-09T03:35:16.812458Z,2021-07-08T15:55:33.716654Z,2021-07-09T03:58:24.435028Z,2021-07-08T15:02:33.219998Z,2021-07-09T04:51:23.729625Z,night,night,night
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19410577552,2021-07-09 18:20:00,-147.9373631,-15.0977934,C03,2021-07-09T18:20:00Z,2021-07-09,2021-07-09T16:18:41.363666Z,2021-07-10T03:35:34.987584Z,2021-07-09T15:55:34.430350Z,2021-07-10T03:58:41.316842Z,2021-07-09T15:02:36.563951Z,2021-07-10T04:51:37.925890Z,day,day,day
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19410577553,2021-07-11 05:02:00,-147.9424701,-15.0988233,C03,2021-07-11T05:02:00Z,2021-07-11,2021-07-11T16:18:39.653286Z,2021-07-12T03:36:11.895032Z,2021-07-11T15:55:35.367429Z,2021-07-12T03:59:15.525889Z,2021-07-11T15:02:43.011989Z,2021-07-12T04:52:06.519173Z,night,night,night
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19410577554,2021-07-11 22:00:00,-147.9415688,-15.0990379,C03,2021-07-11T22:00:00Z,2021-07-11,2021-07-11T16:18:39.459183Z,2021-07-12T03:36:11.656541Z,2021-07-11T15:55:35.171830Z,2021-07-12T03:59:15.288892Z,2021-07-11T15:02:42.813720Z,2021-07-12T04:52:06.284848Z,day,day,day
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19410577555,2021-07-12 04:13:00,-147.9431138,-15.0997246,C03,2021-07-12T04:13:00Z,2021-07-12,2021-07-12T16:18:37.027539Z,2021-07-13T03:36:29.832665Z,2021-07-12T15:55:34.141767Z,2021-07-13T03:59:32.039340Z,2021-07-12T15:02:44.699409Z,2021-07-13T04:52:20.070145Z,night,night,night
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19410577556,2021-07-12 22:00:00,-147.9416118,-15.0992096,C03,2021-07-12T22:00:00Z,2021-07-12,2021-07-12T16:18:36.614172Z,2021-07-13T03:36:29.524839Z,2021-07-12T15:55:33.731966Z,2021-07-13T03:59:31.727951Z,2021-07-12T15:02:44.295988Z,2021-07-13T04:52:19.752374Z,day,day,day
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19410577557,2021-07-13 22:01:00,-147.9427705,-15.1131141,C03,2021-07-13T22:01:00Z,2021-07-13,2021-07-13T16:18:34.524480Z,2021-07-14T03:36:46.224591Z,2021-07-13T15:55:33.002326Z,2021-07-14T03:59:47.044441Z,2021-07-13T15:02:46.420276Z,2021-07-14T04:52:32.167706Z,day,day,day
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19410577558,2021-07-14 22:01:00,-147.9417834,-15.0992525,C03,2021-07-14T22:01:00Z,2021-07-14,2021-07-14T16:18:28.169068Z,2021-07-15T03:37:05.168355Z,2021-07-14T15:55:28.246935Z,2021-07-15T04:00:04.366097Z,2021-07-14T15:02:44.961252Z,2021-07-15T04:52:46.147726Z,day,day,day
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19410577559,2021-07-15 22:02:00,-147.9416118,-15.0992954,C03,2021-07-15T22:02:00Z,2021-07-15,2021-07-15T16:18:22.500202Z,2021-07-16T03:37:22.813050Z,2021-07-15T15:55:24.127502Z,2021-07-16T04:00:20.440202Z,2021-07-15T15:02:44.058477Z,2021-07-16T04:52:58.962184Z,day,day,day
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19410577560,2021-07-16 02:42:00,-147.9407105,-15.0985229,C03,2021-07-16T02:42:00Z,2021-07-16,2021-07-16T16:18:15.642534Z,2021-07-17T03:37:40.261774Z,2021-07-16T15:55:18.868274Z,2021-07-17T04:00:36.270357Z,2021-07-16T15:02:42.114106Z,2021-07-17T04:53:11.436724Z,night,night,night
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19410577561,2021-07-16 22:01:00,-147.9416547,-15.0992096,C03,2021-07-16T22:01:00Z,2021-07-16,2021-07-16T16:18:15.937409Z,2021-07-17T03:37:40.420409Z,2021-07-16T15:55:19.158442Z,2021-07-17T04:00:36.433695Z,2021-07-16T15:02:42.395766Z,2021-07-17T04:53:11.608575Z,day,day,day
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19410577562,2021-07-17 15:14:00,-147.9429851,-15.09848,C03,2021-07-17T15:14:00Z,2021-07-17,2021-07-17T16:18:08.682817Z,2021-07-18T03:37:58.279376Z,2021-07-17T15:55:13.543143Z,2021-07-18T04:00:52.634282Z,2021-07-17T15:02:40.177964Z,2021-07-18T04:53:24.373187Z,night,night,crepuscule_astro
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19410577563,2021-07-18 22:03:00,-147.9406676,-15.0982654,C03,2021-07-18T22:03:00Z,2021-07-18,2021-07-18T16:17:59.662918Z,2021-07-19T03:38:15.072598Z,2021-07-18T15:55:06.197829Z,2021-07-19T04:01:07.734885Z,2021-07-18T15:02:36.301854Z,2021-07-19T04:53:35.968431Z,day,day,day
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19410577564,2021-07-19 15:17:00,-147.943543,-15.0984371,C03,2021-07-19T15:17:00Z,2021-07-19,2021-07-19T16:17:50.982300Z,2021-07-20T03:38:32.918648Z,2021-07-19T15:54:59.225709Z,2021-07-20T04:01:23.855475Z,2021-07-19T15:02:32.867229Z,2021-07-20T04:53:48.517730Z,night,night,crepuscule_astro
1387221242,Courlis.d.Alaska.C03..FRP.EC110533..Manurere,1427025571,Courlis d'Alaska C03 [FRP-EC110533] Manurere,Manurere,19410577565,2021-07-20 01:14:00,-147.9407402,-15.0984559,C03,2021-07-20T01:14:00Z,2021-07-20,2021-07-20T16:17:39.977231Z,2021-07-21T03:38:49.243699Z,2021-07-20T15:54:49.964316Z,2021-07-21T04:01:38.420976Z,2021-07-20T15:02:27.213039Z,2021-07-21T04:53:59.444615Z,night,night,night
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18576865684,2021-04-25 00:29:00,-147.9389081,-15.1209677,C04,2021-04-25T00:29:00Z,2021-04-25,2021-04-25T16:00:52.449959Z,2021-04-26T03:38:10.715307Z,2021-04-25T15:38:54.185842Z,2021-04-26T04:00:09.844484Z,2021-04-25T14:48:16.149594Z,2021-04-26T04:50:49.565361Z,night,night,night
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18576865685,2021-04-25 00:30:00,-147.9389378,-15.1209864,C04,2021-04-25T00:30:00Z,2021-04-25,2021-04-25T16:00:52.458219Z,2021-04-26T03:38:10.721288Z,2021-04-25T15:38:54.193985Z,2021-04-26T04:00:09.850582Z,2021-04-25T14:48:16.157499Z,2021-04-26T04:50:49.571696Z,night,night,night
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352255,2021-04-25 22:02:00,-147.937921,-15.0971925,C04,2021-04-25T22:02:00Z,2021-04-25,2021-04-25T16:00:50.775510Z,2021-04-26T03:38:11.933020Z,2021-04-25T15:38:52.659349Z,2021-04-26T04:00:10.914102Z,2021-04-25T14:48:14.924815Z,2021-04-26T04:50:50.333662Z,day,day,day
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352256,2021-04-26 22:02:00,-147.937921,-15.0971067,C04,2021-04-26T22:02:00Z,2021-04-26,2021-04-26T16:01:02.834869Z,2021-04-27T03:37:40.807759Z,2021-04-26T15:39:02.927471Z,2021-04-27T03:59:41.592865Z,2021-04-26T14:48:21.699028Z,2021-04-27T04:50:24.539235Z,day,day,day
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352257,2021-04-27 10:22:00,-147.9392943,-15.1215256,C04,2021-04-27T10:22:00Z,2021-04-27,2021-04-27T16:01:17.077063Z,2021-04-28T03:37:09.145013Z,2021-04-27T15:39:15.197276Z,2021-04-28T03:59:11.914491Z,2021-04-27T14:48:30.094605Z,2021-04-28T04:49:58.765416Z,night,night,night
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352258,2021-04-27 22:03:00,-147.937921,-15.0970638,C04,2021-04-27T22:03:00Z,2021-04-27,2021-04-27T16:01:15.193608Z,2021-04-28T03:37:10.386477Z,2021-04-27T15:39:13.466912Z,2021-04-28T03:59:13.002715Z,2021-04-27T14:48:28.673530Z,2021-04-28T04:49:59.544737Z,day,day,day
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352259,2021-04-27 23:37:00,-147.9374919,-15.0968492,C04,2021-04-27T23:37:00Z,2021-04-27,2021-04-27T16:01:15.076979Z,2021-04-28T03:37:10.297309Z,2021-04-27T15:39:13.351627Z,2021-04-28T03:59:12.912202Z,2021-04-27T14:48:28.560960Z,2021-04-28T04:49:59.451513Z,day,day,day
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352260,2021-04-28 09:28:00,-147.9391656,-15.1214397,C04,2021-04-28T09:28:00Z,2021-04-28,2021-04-28T16:01:29.738771Z,2021-04-29T03:36:39.381223Z,2021-04-28T15:39:26.013658Z,2021-04-29T03:58:44.006894Z,2021-04-28T14:48:37.281062Z,2021-04-29T04:49:34.516246Z,night,night,night
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352261,2021-04-28 22:01:00,-147.9386506,-15.1209677,C04,2021-04-28T22:01:00Z,2021-04-28,2021-04-28T16:01:29.584457Z,2021-04-29T03:36:39.288688Z,2021-04-28T15:39:25.862311Z,2021-04-29T03:58:43.911388Z,2021-04-28T14:48:37.135684Z,2021-04-29T04:49:34.414778Z,day,day,day
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352262,2021-04-29 22:04:00,-147.9380069,-15.0970638,C04,2021-04-29T22:04:00Z,2021-04-29,2021-04-29T16:01:40.839028Z,2021-04-30T03:36:11.740595Z,2021-04-29T15:39:35.397619Z,2021-04-30T03:58:18.092286Z,2021-04-29T14:48:43.279636Z,2021-04-30T04:49:12.013631Z,day,day,day
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352263,2021-04-30 22:00:00,-147.935904,-15.1341427,C04,2021-04-30T22:00:00Z,2021-04-30,2021-04-30T16:01:56.123066Z,2021-05-01T03:35:40.476808Z,2021-04-30T15:39:48.556296Z,2021-05-01T03:57:48.962968Z,2021-04-30T14:48:52.221522Z,2021-05-01T04:48:47.124506Z,day,day,day
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352264,2021-05-01 08:42:00,-147.9429851,-15.1132429,C04,2021-05-01T08:42:00Z,2021-05-01,2021-05-01T16:02:09.997087Z,2021-05-02T03:35:16.141041Z,2021-05-01T15:40:00.651170Z,2021-05-02T03:57:26.414063Z,2021-05-01T14:49:00.777715Z,2021-05-02T04:48:28.136209Z,night,night,night
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352265,2021-05-01 22:00:00,-147.860888,-14.9527824,C04,2021-05-01T22:00:00Z,2021-05-01,2021-05-01T16:01:39.152026Z,2021-05-02T03:35:07.689479Z,2021-05-01T15:39:30.816791Z,2021-05-02T03:57:16.950790Z,2021-05-01T14:48:32.946717Z,2021-05-02T04:48:16.671835Z,day,day,day
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352266,2021-05-02 07:56:00,-147.3559031,-11.2721899,C04,2021-05-02T07:56:00Z,2021-05-02,2021-05-02T15:55:34.731399Z,2021-05-03T03:36:59.351725Z,2021-05-02T15:33:44.293712Z,2021-05-03T03:58:50.705237Z,2021-05-02T14:43:20.646662Z,2021-05-03T04:49:16.285510Z,night,night,night
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352267,2021-05-02 21:13:00,-149.8818576,-5.9863915,C04,2021-05-02T21:13:00Z,2021-05-02,2021-05-02T15:59:41.714677Z,2021-05-03T03:53:08.190347Z,2021-05-02T15:38:08.850818Z,2021-05-03T04:14:41.967303Z,2021-05-02T14:48:14.673210Z,2021-05-03T05:04:38.212567Z,day,day,day
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352268,2021-05-02 22:00:00,-149.9580753,-5.6197657,C04,2021-05-02T22:00:00Z,2021-05-02,2021-05-02T15:59:35.357352Z,2021-05-03T03:53:51.369781Z,2021-05-02T15:38:03.257508Z,2021-05-03T04:15:24.383455Z,2021-05-02T14:48:10.052849Z,2021-05-03T05:05:19.667207Z,day,day,day
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352269,2021-05-03 08:46:00,-152.7405778,-0.1141548,C04,2021-05-03T08:46:00Z,2021-05-03,2021-05-03T16:04:28.365697Z,2021-05-04T04:11:05.709709Z,2021-05-03T15:42:58.958019Z,2021-05-04T04:32:36.062550Z,2021-05-03T14:52:59.177055Z,2021-05-04T05:22:38.147416Z,night,night,night
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352270,2021-05-03 22:01:00,-155.416779,6.8143575,C04,2021-05-03T22:01:00Z,2021-05-03,2021-05-03T16:07:13.895094Z,2021-05-04T04:29:49.398045Z,2021-05-03T15:45:31.685897Z,2021-05-04T04:51:32.628051Z,2021-05-03T14:54:43.071413Z,2021-05-04T05:42:23.942053Z,day,day,day
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352271,2021-05-04 22:01:00,-159.0108966,19.7173309,C04,2021-05-04T22:01:00Z,2021-05-04,2021-05-04T16:05:14.599303Z,2021-05-05T05:00:32.886153Z,2021-05-04T15:42:05.203354Z,2021-05-05T05:23:43.635435Z,2021-05-04T14:46:56.610093Z,2021-05-05T06:18:56.379476Z,day,day,day
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352272,2021-05-04 23:01:00,-159.1819142,20.0412989,C04,2021-05-04T23:01:00Z,2021-05-04,2021-05-04T16:05:29.516492Z,2021-05-05T05:01:40.330404Z,2021-05-04T15:42:16.785560Z,2021-05-05T05:24:54.427426Z,2021-05-04T14:46:58.415468Z,2021-05-05T06:20:17.003715Z,day,day,day
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352273,2021-05-06 09:39:00,-160.0607777,21.9958787,C04,2021-05-06T09:39:00Z,2021-05-06,2021-05-06T16:05:10.192685Z,2021-05-07T05:08:44.816895Z,2021-05-06T15:41:30.523662Z,2021-05-07T05:32:25.948798Z,2021-05-06T14:44:51.930822Z,2021-05-07T06:29:09.149571Z,night,night,night
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352274,2021-05-06 23:00:00,-159.4031429,21.821814,C04,2021-05-06T23:00:00Z,2021-05-06,2021-05-06T16:02:47.416547Z,2021-05-07T05:05:51.790090Z,2021-05-06T15:39:09.803749Z,2021-05-07T05:29:30.857705Z,2021-05-06T14:42:37.295784Z,2021-05-07T06:26:07.938309Z,day,day,day
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352275,2021-05-07 23:00:00,-155.8971734,19.0712402,C04,2021-05-07T23:00:00Z,2021-05-07,2021-05-07T15:52:08.843539Z,2021-05-08T04:48:17.739Z,2021-05-07T15:28:58.465596Z,2021-05-08T05:11:29.460368Z,2021-05-07T14:33:46.175365Z,2021-05-08T06:06:45.832599Z,day,day,day
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352276,2021-05-08 08:04:00,-155.897903,19.0717552,C04,2021-05-08T08:04:00Z,2021-05-08,2021-05-08T15:51:40.643415Z,2021-05-09T04:48:39.921852Z,2021-05-08T15:28:27.765857Z,2021-05-09T05:11:54.144811Z,2021-05-08T14:33:07.881611Z,2021-05-09T06:07:18.115509Z,night,night,night
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18712352277,2021-05-08 08:05:00,-155.8979212,19.0717625,C04,2021-05-08T08:05:00Z,2021-05-08,2021-05-08T15:51:40.647157Z,2021-05-09T04:48:39.926851Z,2021-05-08T15:28:27.769526Z,2021-05-09T05:11:54.149884Z,2021-05-08T14:33:07.885062Z,2021-05-09T06:07:18.120800Z,night,night,night
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18753425701,2021-05-08 22:01:00,-155.9041257,19.07845,C04,2021-05-08T22:01:00Z,2021-05-08,2021-05-08T15:51:41.564032Z,2021-05-09T04:48:41.993430Z,2021-05-08T15:28:28.619281Z,2021-05-09T05:11:56.283838Z,2021-05-08T14:33:08.535496Z,2021-05-09T06:07:20.455179Z,day,day,day
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18753425702,2021-05-09 17:18:00,-155.9072585,19.0847585,C04,2021-05-09T17:18:00Z,2021-05-09,2021-05-09T15:51:14.358667Z,2021-05-10T04:49:05.472708Z,2021-05-09T15:27:58.855011Z,2021-05-10T05:12:22.322699Z,2021-05-09T14:32:31.002620Z,2021-05-10T06:07:54.263751Z,day,day,day
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18753425703,2021-05-09 22:01:00,-155.9167428,19.1248844,C04,2021-05-09T22:01:00Z,2021-05-09,2021-05-09T15:51:13.146137Z,2021-05-10T04:49:11.269551Z,2021-05-09T15:27:57.236704Z,2021-05-10T05:12:28.526861Z,2021-05-09T14:32:28.175491Z,2021-05-10T06:08:01.683393Z,day,day,day
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18753425704,2021-05-10 22:00:00,-155.9047265,19.0782354,C04,2021-05-10T22:00:00Z,2021-05-10,2021-05-10T15:50:47.854196Z,2021-05-11T04:49:26.657337Z,2021-05-10T15:27:29.923723Z,2021-05-11T05:12:45.932781Z,2021-05-10T14:31:54.698595Z,2021-05-11T06:08:25.241139Z,day,day,day
1387220182,Courlis.d.Alaska.C04..FRP.EC110534.,1427025900,Courlis d'Alaska C04 [FRP-EC110534],"",18753425705,2021-05-11 07:28:00,-155.8810372,19.0430877,C04,2021-05-11T07:28:00Z,2021-05-11,2021-05-11T15:50:19.812328Z,2021-05-12T04:49:40.338302Z,2021-05-11T15:26:59.753369Z,2021-05-12T05:13:01.738191Z,2021-05-11T14:31:18.052850Z,2021-05-12T06:08:47.507258Z,night,night,night
